timestamp,cpu_adservice_5f85fdddc7_fj6t4,cpu_cartservice_6b8f87965b_qpqs6,cpu_cartservice_6b8f87965b_rsd9v,cpu_checkoutservice_5b59b6549c_tzm6v,cpu_currencyservice_858c775d59_zfwwk,cpu_emailservice_57459bdb89_qfw9k,cpu_frontend_674478c45b_js9jw,cpu_loadgenerator_7db767bc4d_vxqp8,cpu_paymentservice_5cddfb6b65_bqhnk,cpu_productcatalogservice_769479847c_9vqxl,cpu_recommendationservice_854ff64cf7_j8p46,cpu_redis_cart_bf5c68f69_lgndh,cpu_shippingservice_759b59d959_7rv4q,anomaly_score,threshold,prediction,label
2026-06-12 15:08:00+08:00,0.0007276428986927,0.0,0.0007522680319769,0.0003573983454389,0.0005150903891328,0.0016341234707896,0.0001095237090341,0.0,0.0003748017908777,0.0002325904084641,0.0014727282795282,0.0016832146600643,0.000398268633963,0.0031839295915051867,61.57766840911885,0,0
2026-06-12 15:08:15+08:00,0.0007622699310337,0.0,0.0007601430338035,5.03618779547e-05,0.0014456666666666,0.0024397247271001,0.000165149403064,0.0,0.0003542475826125,0.0001934781494953,0.0011291532703943,0.0015884664097926,0.0004463119981991,0.004662358030319034,61.57766840911885,0,0
2026-06-12 15:08:30+08:00,0.0011082439678284,0.0,0.0010026133992423,0.0001266906124782,0.0015872487191561,0.0024101374607178,0.0001910655251335,0.0,0.0004038395978929,0.0003417027925092,0.0016237198137248,0.0017546340033876,0.0003106844186486,0.0031652601231707224,61.57766840911885,0,0
2026-06-12 15:08:45+08:00,0.000757506632653,0.0,0.001021580949231,0.0001598253104069,0.0014481606935594,0.0023299170538932,0.0002013018266828,0.0,0.000350976001356,0.0002644686561829,0.0020483787661406,0.0019977900295438,0.0003820276973956,0.004285897845641379,61.57766840911885,0,0
2026-06-12 15:09:00+08:00,0.001582596442502,0.0,0.0008590920041172,0.0001910478477105,0.0005754937181594,0.0021934862035729,0.0001840388900141,0.0,0.0004171739325038,0.0002894982794511,0.0020691893603546,0.0019563598450997,0.000405311812179,0.0025258599838829227,61.57766840911885,0,0
2026-06-12 15:09:15+08:00,0.0019885132587658,0.0,0.000873126767698,0.0002487797909573,0.000495792241946,0.0021757732661125,0.0002112713032444,0.0,0.0004416456080056,0.0002159788359788,0.0021570173292942,0.0022277732793522,0.0004428958415186,0.003221067029359124,61.57766840911885,0,0
2026-06-12 15:09:30+08:00,0.0012310288575125,0.0,0.0008798401586023,0.0002439388145441,0.0006142027166541,0.0022854774253889,0.0002016833047909,0.0,0.0003485596910112,0.0002323885068462,0.0021265826573677,0.0021031801031801,0.0004495514981869,0.005855935189658489,61.57766840911885,0,0
2026-06-12 15:09:45+08:00,0.0010611576332014,0.0,0.0029297747333834,0.0001840794579255,0.0005506266786034,0.002145292955892,0.0001650172564347,0.0,0.0004068961169944,0.0002597028475653,0.0017122691374914,0.0019571563088512,0.0002751902912949,0.004015153562494396,61.57766840911885,0,0
2026-06-12 15:10:00+08:00,0.0010306612649708,0.0,0.0190052662375658,0.0001911227602801,0.0005277254869864,0.002227554342119,0.0001561152390014,0.0,0.0003857290233837,0.0002291455291367,0.0017523185911904,0.0019247380675203,0.0003485296592849,0.016371692712715158,61.57766840911885,0,0
2026-06-12 15:10:15+08:00,0.0010913114088509,0.0,0.0103980533340167,0.0003131567979416,0.000447404082324,0.0021089369995987,0.0002279465118689,0.0,0.0006543816543816,0.0002331688055281,0.0016894047214353,0.0019781671306151,0.0002708459143268,0.005680745669211539,61.57766840911885,0,0
2026-06-12 15:10:30+08:00,0.0013080481643098,0.0,0.0108135463598091,0.000333587222453,0.0004768846774015,0.0022497216997428,0.0002559135103758,0.0,0.0005694041400657,0.0001919270203927,0.0020514004245584,0.0019864617433279,0.0003535008495037,0.009057764689036525,61.57766840911885,0,0
2026-06-12 15:10:45+08:00,0.0015042972186506,0.0,0.005940469317057,0.0004371239038015,0.0008110771878777,0.0023660678642714,0.0013864184209922,0.0,0.0003901191805378,0.0003732510389259,0.0016306852343981,0.0019787651961565,0.0003635560838923,0.00760505790581132,61.57766840911885,0,0
2026-06-12 15:11:00+08:00,0.0015058065824838,0.0,0.0074395349314927,0.0003184209279181,0.0007975455233693,0.0023516583265448,0.0013763908368396,0.0,0.0004731219429099,0.0004276311247151,0.0020339982250771,0.0019040075078288,0.0004086017686543,0.00737097959781692,61.57766840911885,0,0
2026-06-12 15:11:15+08:00,0.0008333683340129,0.0,0.0029188193147969,0.0003394599388981,0.0010581127202287,0.0025752695155215,0.0012578982844469,0.0,0.0004527128415732,0.0001613579277713,0.0020644500690289,0.0021372344723468,0.0005649170477812,0.016867923626274515,61.57766840911885,0,0
2026-06-12 15:11:30+08:00,0.0025078590279561,0.0,0.0032390114011401,0.0004027398001907,0.0009594723046346,0.0026518174734916,0.0004921242991054,0.0,0.0008037791282649,0.0002170722286597,0.0019855265841162,0.002063245524005,0.0005420556532719,0.010015469029998609,61.57766840911885,0,0
2026-06-12 15:11:45+08:00,0.0027337756629359,0.0,0.0018295017433195,0.000431904146026,0.0009639570552147,0.0024619250642346,0.000599113643558,0.0,0.0018920406435224,0.0006337034917,0.0022847565841979,0.0019386621753874,0.0004943810608906,0.018898578853867257,61.57766840911885,0,0
2026-06-12 15:12:00+08:00,0.0023048799623411,0.0,0.0024928889391881,0.0004062641852019,0.0006758624259206,0.0018857377497946,0.0005082389056927,0.0,0.0028202038651897,0.0007155725898982,0.0023436721508938,0.0019099786610727,0.0005789698767807,0.04677115497499664,61.57766840911885,0,0
2026-06-12 15:12:15+08:00,0.0011654751429828,0.0,0.0017301774689283,0.0002228736789129,0.0008983291260968,0.0018449190357253,0.0001849514669471,0.0,0.0020430322336806,0.0001183999999999,0.0020072675308767,0.0015637022034779,0.0006251729305971,0.01939531773915659,61.57766840911885,0,0
2026-06-12 15:12:30+08:00,0.0010695932733672,0.0,0.0013876442219644,0.0004988491669658,0.0010057314720236,0.0022337818494131,0.0001431939582635,0.0,0.0003914444852837,0.0003004592054677,0.0022695112886741,0.0019468728842247,0.0003557185307405,0.009039095055328985,61.57766840911885,0,0
2026-06-12 15:12:45+08:00,0.0013720734219891,0.0,0.0012511001153898,0.0006384842448822,0.0009247166625766,0.0023671168571318,0.0002611294802274,0.0,0.0006347641337184,0.0006373255904591,0.0015419903597014,0.0020437849189681,0.0004685179514659,0.007087051614643417,61.57766840911885,0,0
2026-06-12 15:13:00+08:00,0.0020538855292511,0.0,0.0018934198439241,0.0004255064935064,0.0011183646734532,0.0025488081389617,0.001120246005938,0.0,0.00058934252386,0.0009164552721007,0.0025851732283843,0.0021380392386873,0.0005189275580935,0.008793670615770967,61.57766840911885,0,0
2026-06-12 15:13:15+08:00,0.0022061187451387,0.0,0.0018113729026187,0.000522634200332,0.0010199603298882,0.0033571655906156,0.00103215,0.0,0.0013333394721818,0.0007870574913215,0.0026132175729116,0.002776843882476,0.000556302753563,0.0171019719599346,61.57766840911885,0,0
2026-06-12 15:13:30+08:00,0.0014577217846763,0.0,0.002058056655498,0.0004825511672529,0.0008116750241545,0.0031602517278768,0.0011499695678636,0.0,0.001214030625577,0.0004645839200438,0.0027899320457516,0.0029054981815352,0.0008288944284089,0.16507497777877833,61.57766840911885,0,0
2026-06-12 15:13:45+08:00,0.001591626984982,0.0,0.0019185197987479,0.000622509893353,0.0008393704225631,0.003982597353016,0.0002535518053375,0.0,0.0013271346689028,0.0004725719985039,0.0032623540811147,0.0030432682907754,0.0008079894535215,0.2677634096178536,61.57766840911885,0,0
2026-06-12 15:14:00+08:00,0.0010273345090111,0.0,0.001687114551896,0.0005336577453365,0.0008641975308641,0.0025916666666666,0.0001598243584598,0.0,0.0014281675501507,0.0003277938679716,0.0019196641359795,0.0027225063691716,0.0006232576148683,0.06309236937941243,61.57766840911885,0,0
2026-06-12 15:14:15+08:00,0.0013073730138811,0.0,0.0016070041761301,0.0004682354969399,0.0005902345316754,0.0025095792093534,0.0001683653863748,0.0,0.0006029337761674,0.0003137553460668,0.0017157442172804,0.002429789090909,0.0004108202568404,0.060385520723451505,61.57766840911885,0,0
2026-06-12 15:14:30+08:00,0.0014363526103974,0.0,0.0009696193299654,0.0003618591574045,0.0005931534055179,0.0025981633074224,0.0001928015311147,0.0,0.0009408541570005,0.0002320356999195,0.002397978973155,0.0017115750828895,0.0004658686189157,0.16440777169428392,61.57766840911885,0,0
2026-06-12 15:14:45+08:00,0.0013940529459739,0.0,0.0008640866634073,0.0004021204281438,0.0007263018187096,0.0024906854130052,0.0002909118664766,0.0,0.0008918997067206,0.0003675199926463,0.0023342748231836,0.0024012338626756,0.0004614583333333,0.13020947321084056,61.57766840911885,0,0
2026-06-12 15:15:00+08:00,0.0011748844767176,0.0,0.0006462061825173,0.0003994276887234,0.0008576485219554,0.002649759008492,0.0003001079525008,0.0,0.0011093129942866,0.0003877137810709,0.0023424480813497,0.0024361977795099,0.0004222408276769,0.18365170979773623,61.57766840911885,0,0
2026-06-12 15:15:15+08:00,0.0014555127391317,0.0,0.0020898331463317,0.00032422582238,0.0006935611672641,0.0024060760786315,0.0002677839774341,0.0,0.0008633158393637,0.000400105601956,0.0021894289479056,0.0022090756657253,0.0004557076417818,0.07427060706254429,61.57766840911885,0,0
2026-06-12 15:15:30+08:00,0.0013234535006224,0.0,0.0018099413086008,0.0001461374264897,0.0006337386981199,0.0018813073678651,0.0001829574611748,0.0,0.0008155648614175,0.0004093562940012,0.0021430905218938,0.002344581214847,0.0003039931620684,0.11574263056080746,61.57766840911885,0,0
2026-06-12 15:15:45+08:00,0.0015449203574203,0.0,0.0005732333333333,0.0001601572515169,0.0003025601068566,0.001460678965386,0.0001244374212389,0.0,0.0003067537761398,0.000152219511151,0.0011469640324867,0.0014330089737023,0.0002648391377968,0.4476544642797703,61.57766840911885,0,0
2026-06-12 15:16:00+08:00,0.00121338193841,0.0,0.0008767173278378,0.0002156969102705,0.0003963507450729,0.0018492732225135,0.0001132955843398,0.0,0.0003993980532786,0.000149907425142,0.0015161630277898,0.0016452104066906,0.0002715104788368,0.32561063432265436,61.57766840911885,0,0
2026-06-12 15:16:15+08:00,0.0008169172088849,0.0,0.0008821050587435,0.0002383837884748,0.0003730001808221,0.0020494074031334,0.0001065036601379,0.0,0.0004170633936648,6.75999999999e-05,0.0017519482070063,0.0018623081835459,0.0004551939245999,0.17278246759670218,61.57766840911885,0,0
2026-06-12 15:16:30+08:00,0.0008553926297511,0.0,0.0012651683534004,0.0003729146014806,0.0007110749904681,0.0023798295810534,0.000143544383799,0.0,0.0005373663872002,0.0002506886209218,0.0020234575835475,0.0023376497873985,0.0004112962747154,0.17337971327422858,61.57766840911885,0,0
2026-06-12 15:16:45+08:00,0.0010548043153666,0.0,0.0013188546607989,0.0003072773727739,0.0006472392614215,0.001951516144223,0.0001738470455109,0.0,0.0006435210497539,0.0002818583182821,0.0025456294945811,0.0026632505613231,0.0005142591828312,0.17479284535108217,61.57766840911885,0,0
2026-06-12 15:17:00+08:00,0.0011037431735436,0.0,0.0015468560004946,0.0004728537041989,0.0008175341081354,0.0026301217450842,0.0005873462371352,0.0,0.000639865151301,0.00040847292912,0.0024849523888211,0.0026855347359697,0.0005798340631481,0.20877951744242834,61.57766840911885,0,0
2026-06-12 15:17:15+08:00,0.0030430096716465,0.0,0.0020290106677022,0.0003850752878653,0.0006636285468615,0.0025755696723977,0.002863287777126,0.0255210603086833,0.0005857168200902,0.000710077806595,0.0036254858411993,0.0022993480571509,0.0006526406849588,0.9745784405034628,61.57766840911885,0,0
2026-06-12 15:17:30+08:00,0.006200578392894,0.0,0.0066462862637491,0.0003102691498765,0.0071591738744368,0.0028026845102959,0.0061526659470172,0.0359385019418379,0.0005330514757448,0.0024695121951219,0.0050103470197514,0.0026426030588107,0.0005883773893015,2.090494337937947,61.57766840911885,0,0
2026-06-12 15:17:45+08:00,0.0089204940746418,0.0,0.0117947099423379,0.0012250286572591,0.0084768701285555,0.0021729061697879,0.0078443168971214,0.0279129221736503,0.0010155982713604,0.0029866001193511,0.0039158249999999,0.0017484550805735,0.0007251297632611,2.497769703738367,61.57766840911885,0,0
2026-06-12 15:18:00+08:00,0.0074159375107401,0.0,0.0124274305654735,0.0013273577384671,0.0091037704511404,0.001955429736799,0.0115291936772933,0.0033056406069265,0.0011470817959007,0.0037149412283632,0.0069292567049808,0.0022651723837967,0.0009569910800522,2.1474420622273462,61.57766840911885,0,0
2026-06-12 15:18:15+08:00,0.0088825306505543,0.0,0.009977448636382,0.0013464994042268,0.0103259053465962,0.0016675794710298,0.0114514365770193,0.00324918343296,0.0011242973879363,0.0057378223173066,0.0073839029263622,0.0014203253325271,0.0006960534218476,2.46903677209953,61.57766840911885,0,0
2026-06-12 15:18:30+08:00,0.0054287778235293,0.0,0.0064194654336303,0.0005864414494146,0.0101711514939716,0.0031621349156057,0.0139986767624788,0.0040645405794629,0.0007402228016117,0.0063753570063192,0.0051331749999999,0.0029438949883555,0.0010163544652578,2.2227029468958794,61.57766840911885,0,0
2026-06-12 15:18:45+08:00,0.0080373395700054,0.0,0.0052360330640934,0.0007368532296246,0.0094907495665678,0.0031614652516358,0.0132726867335563,0.0043312281383598,0.0008064073902222,0.0066036851592346,0.0084384290857685,0.0029487639144983,0.0009882031445451,2.373339207176257,61.57766840911885,0,0
2026-06-12 15:19:00+08:00,0.0086318504837997,0.0,0.0061500573154533,0.0009633027522935,0.0112305446825449,0.0042883330067707,0.0110150119310793,0.0038877981610624,0.0008290642536185,0.0062962928641368,0.0106629163800727,0.0023030821709686,0.0011023104114281,3.469954725140405,61.57766840911885,0,0
2026-06-12 15:19:15+08:00,0.0064572622083309,0.0,0.0051099314328321,0.0007548881880733,0.006369680607669,0.0026121594255219,0.0110529813900493,0.0030843881104824,0.0006134715020757,0.0054337133508193,0.0073893643031784,0.0024583158694578,0.0010333157199471,1.5797637772828135,61.57766840911885,0,0
2026-06-12 15:19:30+08:00,0.0034852639919993,0.0,0.0036152291411182,0.0005829586792992,0.0041058741437114,0.0025648876017101,0.0081227582722909,0.0024818376577005,0.000576706403629,0.0051347229103262,0.0053622153626731,0.0021127292044476,0.0006743082184682,0.8356937537331679,61.57766840911885,0,0
2026-06-12 15:19:45+08:00,0.0032384776807689,0.0,0.0021724429106395,0.0002944416223297,0.0051539046277069,0.0024885737973257,0.0063935582302084,0.0024198526560682,0.0005114331355545,0.0023702868313221,0.0050141881481822,0.0019442060085836,0.0004336930986347,1.199236176664814,61.57766840911885,0,0
2026-06-12 15:20:00+08:00,0.0032494520267483,0.0,0.0062559263236144,0.0007205775279072,0.005518597979294,0.0021586360034287,0.0078665320279229,0.0031477013261757,0.0004927175114435,0.0031206946107784,0.0055166695569236,0.0017086732276461,0.0007305416094847,1.1783710014126658,61.57766840911885,0,0
2026-06-12 15:20:15+08:00,0.007189516354487,0.0,0.0065521420888317,0.000808188347603,0.0040885516457302,0.0027250761405779,0.0106735529777565,0.003312908820505,0.0006299904221272,0.0028073115590688,0.0061807906150159,0.0024784076332785,0.0009341371085971,1.564009830649495,61.57766840911885,0,0
2026-06-12 15:20:30+08:00,0.0064253143270565,0.0,0.0043080053140754,0.000710752688172,0.0062142552647284,0.0028999811699723,0.0075067894142848,0.0035641793911456,0.0004329573932219,0.0046772900045946,0.0068075036611729,0.0023552474657125,0.0007166014082876,1.3931721239749073,61.57766840911885,0,0
2026-06-12 15:20:45+08:00,0.0061778687301485,0.0,0.0050056615734365,0.0005504189944134,0.005197252042499,0.002720513883133,0.0106919084638125,0.0030743198111947,0.0005167453028898,0.0051979121270948,0.004286020716462,0.0022457407776102,0.0008528379387602,1.2819501599972292,61.57766840911885,0,0
2026-06-12 15:21:00+08:00,0.00513308524247,0.0,0.0028120837520412,0.0004436628401736,0.0067254940555861,0.0027749431006192,0.0102229111175772,0.0027554143830395,0.0005126190374514,0.0046078567967046,0.0064873703538285,0.0022958902950014,0.0007095734640793,1.6789634408225527,61.57766840911885,0,0
2026-06-12 15:21:15+08:00,0.006466459021951,0.0,0.0043080710815424,0.0008861761601313,0.0070098272966641,0.0029943209388422,0.0105178145853193,0.0026014779970416,0.0004847097458779,0.0049466836255968,0.0064873703538285,0.0023010499871167,0.0007499830028328,2.1971564212989954,61.57766840911885,0,0
2026-06-12 15:21:30+08:00,0.0065598135888153,0.0,0.0044441678326761,0.0007438692576403,0.0068265774264662,0.0030401233392972,0.0106005331375919,0.0035206607180794,0.0005724135565312,0.0045891847366311,0.0055825848888582,0.0024302373914649,0.0006509735242608,1.8433587783783019,61.57766840911885,0,0
2026-06-12 15:21:45+08:00,0.0060386546488415,0.0,0.0031197,0.0009177622377622,0.0050459591025149,0.0031065004565822,0.0111584354823617,0.0037729842931937,0.0007258172249772,0.0054352460732984,0.0068054549218507,0.0023786690453749,0.0007583473191414,2.21994297021282,61.57766840911885,0,0
2026-06-12 15:22:00+08:00,0.0041210840430728,0.0,0.0048441540041795,0.0004139318060735,0.0058591822558624,0.002897380687599,0.0111340570134038,0.0033615890460318,0.0005563884878321,0.0051985997622237,0.0071172980374258,0.0023467077476978,0.0007000068648314,2.335201801204785,61.57766840911885,0,0
2026-06-12 15:22:15+08:00,0.0037526237356923,0.0,0.0045881776314572,0.0006327552447552,0.0063903522775649,0.0030591862973697,0.0108897931291545,0.0036201259867634,0.0006847759172617,0.0052477601023953,0.0068089731729879,0.002460321654424,0.0006069121866746,25.765960839826267,61.57766840911885,0,0
2026-06-12 15:22:30+08:00,0.0048045814402698,0.0,0.0047552105439517,0.0007073910886755,0.0048756056818523,0.0029703535753245,0.0087241906498147,0.0032661423515532,0.0004791625857002,0.004715003040229,0.0055003656334332,0.0021231196477244,0.0007102445595373,8.467901968481375,61.57766840911885,0,0
2026-06-12 15:22:45+08:00,0.0047899784275614,0.0,0.0045621492431619,0.0006679072430575,0.0067501992113274,0.0029934163701067,0.0099749799184839,0.0035270780020851,0.000457948831298,0.0044527707662737,0.006045240017388,0.0023919245647969,0.0007758755816801,4.60740539867725,61.57766840911885,0,0
2026-06-12 15:23:00+08:00,0.0050169181230622,0.0,0.0036459051339528,0.0005540290880503,0.0060874261339177,0.002981597633136,0.0102333285693868,0.003243494734496,0.0004521380672859,0.0031199249999999,0.0062708817414699,0.0023886677159522,0.0005085760587044,8.357070843777223,61.57766840911885,0,0
2026-06-12 15:23:15+08:00,0.00528626347703,0.0,0.0043141928735171,0.0004430699757309,0.0070728321896444,0.0030656513042753,0.0086509987786212,0.0036924036454355,0.0007951487679027,0.0047693134551572,0.0063946330351686,0.0020731099820143,0.0007567245521848,6.571801860084183,61.57766840911885,0,0
2026-06-12 15:23:30+08:00,0.0051679886837723,0.0,0.0044869169853361,0.0005405067771554,0.0066638692003304,0.0029654184571311,0.011249471419904,0.0036031883147479,0.000805703002795,0.0045983791342065,0.0066429600620682,0.0024691747995817,0.0006064145225767,53.06657916665377,61.57766840911885,0,0
2026-06-12 15:23:45+08:00,0.0035326553381393,0.0,0.0054234279858374,0.0006715825434249,0.0072086421252986,0.0030607953097119,0.0136066245012457,0.0041324984364492,0.0007014944030999,0.0050857053160318,0.0056332938254241,0.0026988893356116,0.0010314132074741,25.238940708827545,61.57766840911885,0,0
2026-06-12 15:24:00+08:00,0.0062973555555555,0.0,0.0058272545414132,0.00030515,0.0093788460091777,0.0031805555555555,0.0125934482568921,0.0046540479352156,0.0007796453597097,0.0063877712656423,0.0071627650710887,0.0029429866613809,0.0009093815640211,17.281238796168083,61.57766840911885,0,0
2026-06-12 15:24:15+08:00,0.0058437,0.0,0.0035665999999999,0.0004872483221476,0.0071183109372965,0.0031656251044347,0.0080901,0.0038131227613903,0.0005629193166695,0.0049382366212435,0.0066758878762138,0.0023816421471002,0.000828115489454,30.11504019275518,61.57766840911885,0,0
2026-06-12 15:24:30+08:00,0.0072836360713711,0.0,0.0047245709583888,0.0007060589323022,0.007014790701739,0.0031876716755534,0.011150424102333,0.0026265606733691,0.0007907033616132,0.0048030611024751,0.0067838879539655,0.0024630708892309,0.0008398804361865,17.099037064918722,61.57766840911885,0,0
2026-06-12 15:24:45+08:00,0.0027982280397132,0.0,0.0032761934631152,0.00051805,0.0046068279780564,0.002396710289363,0.0044223666666666,0.0025260660166803,0.0008016964779642,0.0038772553445981,0.0065252033901905,0.0020932353063343,0.0005739210212642,47.17444300539631,61.57766840911885,0,0
2026-06-12 15:25:00+08:00,0.0024992835398084,0.0,0.0026494466020666,0.0006577181208053,0.007037475593626,0.0028443193110301,0.0103092260061919,0.0021580851717993,0.000375891879562,0.0048856004730339,0.0061057990261177,0.0021508675255045,0.0007894691161579,30.735910976521993,61.57766840911885,0,0
2026-06-12 15:25:15+08:00,0.0029829295278524,0.0,0.0036157532058595,0.0004184036176254,0.0065185407897374,0.0021833847122584,0.010353152983316,0.0029981395547762,0.000545301082231,0.004806552442695,0.0056363858901862,0.0021131886172929,0.000768201361009,27.98621864807835,61.57766840911885,0,0
2026-06-12 15:25:30+08:00,0.0030560610064555,0.0,0.0037438485927136,0.0005422518800974,0.0055288351264267,0.0025730895957419,0.0099196297977505,0.0029766127825175,0.0006346265054182,0.0048667759306953,0.005795819690855,0.0014168944649446,0.0008792656156455,47.33244831075044,61.57766840911885,0,0
2026-06-12 15:25:45+08:00,0.0035190032824789,0.0,0.0037064437333131,0.0005605324980422,0.0052735986058669,0.0025759384325427,0.0099196297977505,0.0028882250044222,0.0006957601922371,0.0036974821044643,0.0060854004466171,0.0020100067309849,0.0007345446205596,112.6412443722971,61.57766840911885,1,0
2026-06-12 15:26:00+08:00,0.0038344207779087,0.0,0.0037244324324324,0.0005296068214116,0.0048904692858293,0.0021292368392438,0.0057459159703491,0.0022460704446182,0.000679732482948,0.0047217597307709,0.0060390127590492,0.001630286284832,0.0007345446205596,110.5278330694214,61.57766840911885,1,0
2026-06-12 15:26:15+08:00,0.0040173683216915,0.0,0.0036672870540462,0.0004513741297178,0.0048066426480522,0.0017348102584476,0.0084260037686621,0.0030307562202341,0.0005082378146759,0.0046024526155447,0.0059022877583056,0.0020989609759325,0.0006433291261415,92.59515954499602,61.57766840911885,1,0
2026-06-12 15:26:30+08:00,0.0039892434789901,0.0,0.0042022320159226,0.0005225366976878,0.0064880146351583,0.0026756340336031,0.0104105237776349,0.0035484264454745,0.0005600020628126,0.0049086831052315,0.0064953606704579,0.0021831226511786,0.0008510254129948,41.946537822259316,61.57766840911885,0,0
2026-06-12 15:26:45+08:00,0.003670098206499,0.0,0.0046039783756705,0.0004589735416002,0.0090312818442252,0.002857221521573,0.0151505761304491,0.0034783231887225,0.0006926865902414,0.0055431075888568,0.007342095271474,0.0019690723639662,0.0009214643005065,38.295734832455885,61.57766840911885,0,0
2026-06-12 15:27:00+08:00,0.0035384108298999,0.0,0.0049465762041696,0.0007757678292555,0.0103931305513277,0.0023124074331193,0.0145507619970716,0.0037769545619397,0.0007557386833164,0.006036960642212,0.0070967021416371,0.0023739595592168,0.0008983249759948,99.88651988334018,61.57766840911885,1,0
2026-06-12 15:27:15+08:00,0.0031000208908799,0.0,0.0044995949817247,0.0007950947707085,0.0093009899049299,0.0024082352274751,0.012631657786052,0.0033209909559467,0.000530477745607,0.0044146502825045,0.0065201962455564,0.0021686272237352,0.0008252740046838,128.00761156732574,61.57766840911885,1,0
